match_id,team_name,kills,headshots,assists,flash_assists,deaths,kd_ratio,kd_diff,adr,fk_dif,rating,tier
68726,Heroic,17.6,17.6,7.6,4.4,0.8,10.6,81.0,7.0,86.0,2.2,T2
68726,MVP PK,10.6,10.6,5.8,2.0,0.0,17.6,57.1,-7.0,59.3,-2.2,T4
68727,TYLOO,16.0,16.0,8.0,2.6,1.0,20.2,67.7,-4.2,73.9,-0.8,T3
68727,Virtus.pro,20.2,20.2,9.6,5.8,0.6,16.0,78.4,4.2,82.3,0.8,T3
68728,TYLOO,19.0,19.0,7.6,4.2,1.2,13.6,76.7,5.4,84.9,1.6,T3
68728,Virtus.pro,13.6,13.6,5.6,2.2,0.2,19.0,57.5,-5.4,65.6,-1.6,T3
68729,TYLOO,22.8,22.8,8.2,4.2,1.4,25.6,66.9,-2.8,72.5,-1.4,T3
68729,Virtus.pro,25.6,25.6,12.2,8.0,3.0,22.8,71.4,2.8,81.4,1.4,T3
68731,Heroic,20.0,20.0,10.0,4.2,1.4,19.2,66.7,0.8,73.3,-0.4,T2
68731,Virtus.pro,19.2,19.2,9.6,4.2,0.8,20.0,66.0,-0.8,74.7,0.4,T3
68732,Heroic,15.2,15.2,7.6,4.6,0.8,20.8,64.6,-5.6,68.8,-0.8,T2
68732,Virtus.pro,20.8,20.8,10.0,5.2,1.6,15.2,77.7,5.6,84.7,0.8,T3
68733,Control,15.6,15.6,7.0,3.6,0.6,19.8,61.6,-4.2,72.2,-0.6,T6
68733,Corvidae,19.8,19.8,10.0,4.4,0.8,15.6,73.6,4.2,84.6,0.6,T6
68734,Tainted Minds,17.4,17.4,8.4,8.2,4.4,15.2,73.9,2.2,81.9,-0.6,T4
68734,SYF,15.2,15.2,5.6,4.6,0.4,17.4,65.2,-2.2,73.1,0.6,T6
68735,Dark Sided,7.6,7.6,4.6,2.0,0.6,17.4,43.3,-9.8,49.6,-2.8,T6
68735,Grayhound,17.4,17.4,5.8,3.8,1.0,7.6,90.0,9.8,97.1,2.8,T4
68736,ORDER,10.4,10.4,4.0,3.2,0.8,17.6,55.8,-7.2,64.2,-1.0,T4
68736,Chiefs,17.4,17.4,7.0,5.0,1.0,10.4,86.3,7.0,94.1,1.0,T4
68737,ORDER,20.6,20.6,8.0,6.4,1.6,14.0,79.2,6.6,85.7,1.0,T4
68737,Dark Sided,14.0,14.0,4.8,4.4,1.0,20.6,60.8,-6.6,62.9,-1.0,T6
68738,Tainted Minds,23.0,23.0,7.4,4.6,1.6,19.6,72.0,3.4,82.7,-0.8,T4
68738,Corvidae,19.6,19.6,7.2,4.6,0.8,23.0,60.0,-3.4,70.6,0.8,T6
68739,Tainted Minds,15.2,15.2,7.0,2.8,1.2,7.4,87.5,7.8,96.8,1.6,T4
68739,Control,7.4,7.4,4.4,1.4,0.2,15.2,48.7,-7.8,56.3,-1.6,T6
68740,SYF,20.2,20.2,10.4,3.8,0.6,15.0,75.4,5.2,82.9,0.0,T6
68740,Control,15.0,15.0,7.4,3.4,0.2,20.2,58.4,-5.2,66.6,0.0,T6
68741,Chiefs,21.8,21.8,8.8,6.6,0.8,21.0,72.7,0.8,80.9,1.2,T4
68741,Grayhound,21.0,21.0,9.8,4.6,0.4,21.8,72.6,-0.8,75.5,-1.2,T4
68742,SYF,25.0,25.0,10.2,4.6,0.4,25.8,65.0,-0.8,75.8,-3.2,T6
68742,Corvidae,25.8,25.8,10.8,9.4,3.0,25.2,70.6,0.6,78.1,3.2,T6
68744,MVP PK,20.8,20.8,9.8,5.4,1.6,19.2,74.7,1.6,76.1,0.0,T4
68744,TYLOO,19.2,19.2,7.4,5.6,1.2,20.8,73.4,-1.6,71.6,0.0,T3
68745,MVP PK,19.2,19.2,8.8,7.2,2.0,19.6,69.3,-0.4,71.1,0.4,T4
68745,TYLOO,19.6,19.6,8.2,4.8,2.0,19.4,71.3,0.2,72.7,-0.4,T3
68746,SK,21.6,21.6,8.8,6.0,2.0,20.6,70.7,1.0,78.8,2.4,T6
68746,Space Soldiers,20.4,20.4,9.8,4.0,0.4,21.6,67.3,-1.2,75.4,-2.4,T6
68747,PLINK,21.2,21.2,8.6,5.2,1.8,17.4,77.1,3.8,81.1,0.8,T6
68747,DreamEaters,17.4,17.4,7.6,4.2,0.6,21.2,64.3,-3.8,69.1,-0.8,T5
68748,LDLC,16.4,16.4,7.4,4.6,1.6,20.2,62.8,-3.8,70.7,-0.8,T2
68748,EURONICS,20.2,20.2,9.6,4.8,1.8,16.4,77.9,3.8,79.0,0.8,T4
68749,SK,16.4,16.4,9.0,3.0,0.8,11.8,73.6,4.6,78.1,0.0,T6
68749,Space Soldiers,11.8,11.8,6.6,5.0,2.2,16.4,57.3,-4.6,62.0,0.0,T6
68750,PLINK,17.4,17.4,7.0,5.6,1.4,16.0,76.8,1.4,76.4,1.0,T6
68750,DreamEaters,15.8,15.8,7.8,5.6,1.8,17.6,71.2,-1.8,73.1,-1.0,T5
68751,LDLC,18.2,18.2,7.4,4.0,1.6,11.0,83.6,7.2,85.9,2.0,T2
68751,EURONICS,11.0,11.0,4.6,3.0,0.6,18.2,55.4,-7.2,59.1,-2.0,T4
68752,KoN Denmark,11.6,11.6,6.0,2.4,0.8,19.6,48.7,-8.0,59.9,-1.4,T6
68752,KoN Sweden,19.6,19.6,9.6,4.0,1.2,11.6,81.8,8.0,88.2,1.4,T6
68754,BIG,16.6,16.6,7.0,4.4,1.8,19.8,65.7,-3.2,68.7,1.6,T1
68754,Liquid,19.8,19.8,10.0,5.2,0.6,16.8,75.7,3.0,77.7,-1.6,T1
68755,LDLC,20.0,20.0,9.4,6.0,0.6,20.0,77.3,0.0,75.0,0.4,T2
68755,EURONICS,20.0,20.0,11.8,4.0,1.6,20.0,70.7,0.0,73.2,-0.4,T4
68756,KoN Finland,15.8,15.8,6.6,5.2,1.0,21.0,64.6,-5.2,69.5,-1.2,T6
68756,KoN Sweden,21.0,21.0,8.6,7.4,1.2,15.8,77.7,5.2,84.2,1.2,T6
68757,BIG,14.8,14.8,8.0,4.2,1.2,18.4,65.4,-3.6,63.2,-1.2,T1
68757,Liquid,18.4,18.4,8.8,5.6,1.8,14.8,75.4,3.6,76.3,1.2,T1
68758,Epsilon,23.2,23.2,11.0,3.8,1.2,22.6,66.7,0.6,73.2,-0.4,T4
68758,Winstrike,22.6,22.6,9.4,8.0,3.0,23.2,64.4,-0.6,68.3,0.4,T4
68760,KoN Norway,15.6,15.6,8.2,4.2,0.4,20.6,63.0,-5.0,66.4,-0.2,T6
68760,KoN Sweden,20.6,20.6,8.6,3.8,0.4,15.6,74.8,5.0,80.8,0.2,T6
68761,Epsilon,8.6,8.6,4.4,1.4,0.2,17.4,46.3,-8.8,62.1,-1.0,T4
68761,Winstrike,17.4,17.4,7.0,4.4,0.6,8.6,85.3,8.8,93.0,1.0,T4
68762,PACT,21.6,21.6,9.8,4.6,1.0,14.8,80.0,6.8,85.9,1.6,T4
68763,PACT,18.6,18.6,9.0,4.0,0.8,13.8,71.7,4.8,82.0,0.0,T4
68764,Codewise Unicorns,13.2,13.2,8.4,4.6,0.4,19.6,61.5,-6.4,61.3,0.4,T5
68765,Valiance,16.8,16.8,7.4,4.0,0.6,7.8,88.9,9.0,95.3,3.2,T4
68765,PRIDE,7.8,7.8,3.6,2.6,0.6,16.8,56.7,-9.0,54.8,-3.2,T5
68766,Codewise Unicorns,11.2,11.2,5.8,2.0,0.2,17.8,65.0,-6.6,63.7,-1.2,T5
68767,North,19.0,19.0,7.0,4.6,0.8,20.0,70.7,-1.0,76.4,1.6,T1
68767,Imperial,20.0,20.0,11.2,5.0,1.8,19.2,67.9,0.8,76.5,-1.6,T4
68768,Valiance,20.6,20.6,10.0,6.4,3.0,17.8,73.4,2.8,80.3,0.2,T4
68768,PRIDE,17.8,17.8,6.6,4.6,1.0,20.6,67.4,-2.8,68.7,-0.2,T5
68769,HEXAGONE,19.2,19.2,8.4,5.0,1.6,14.8,76.1,4.4,77.9,0.8,T6
68769,Panthers,14.8,14.8,6.8,2.6,0.4,19.2,63.1,-4.4,64.8,-0.8,T6
68770,Renegades,11.4,11.4,6.6,3.2,0.6,16.0,61.9,-4.6,64.8,-1.8,T2
68770,compLexity,16.0,16.0,8.4,3.8,1.2,11.4,74.3,4.6,80.7,1.8,T2
68771,Fragsters,18.6,18.6,6.8,4.4,1.8,21.6,68.0,-3.0,71.8,-0.4,T4
68771,x-kom,21.6,21.6,7.8,6.2,1.6,18.8,75.3,2.8,76.4,0.4,T4
68772,Windigo,19.8,19.8,9.2,5.8,1.2,15.8,80.0,4.0,81.5,0.2,T4
68773,HEXAGONE,12.8,12.8,7.8,2.8,1.0,17.0,61.7,-4.2,62.6,-1.2,T6
68773,Panthers,17.0,17.0,6.2,4.4,0.6,13.0,80.0,4.0,79.6,1.2,T6
68774,PRIDE,15.8,15.8,7.4,2.6,0.6,20.0,60.8,-4.2,70.3,-0.4,T5
68774,Illuminar,20.0,20.0,10.0,5.8,1.0,15.8,80.8,4.2,85.1,0.4,T6
68775,Windigo,17.4,17.4,7.0,3.2,0.4,12.6,81.9,4.8,87.8,0.2,T4
68776,Fragsters,17.2,17.2,7.8,4.6,1.2,21.0,64.5,-3.8,70.0,-0.6,T4
68776,x-kom,21.0,21.0,9.4,5.4,1.4,17.8,74.1,3.2,84.5,0.6,T4
68777,AGO,28.8,28.8,10.8,6.8,1.0,28.2,67.6,0.6,74.2,-2.4,T4
68777,Red Reserve,28.2,28.2,12.0,5.2,1.2,29.0,65.7,-0.8,74.4,2.4,T4
68780,HEXAGONE,18.4,18.4,10.2,3.8,0.8,12.6,84.6,5.8,88.1,1.6,T6
68780,Panthers,12.6,12.6,6.0,3.8,0.2,18.4,65.5,-5.8,64.9,-1.6,T6
68781,FaZe,16.6,16.6,7.2,3.6,0.4,9.4,86.3,7.2,89.5,1.4,T1
68781,Liquid,9.4,9.4,5.0,2.6,1.0,16.6,58.9,-7.2,58.3,-1.4,T1
68782,PRIDE,20.6,20.6,11.0,5.2,2.4,22.0,69.0,-1.4,77.4,0.6,T5
68782,Illuminar,22.0,22.0,9.2,7.6,1.6,20.6,77.3,1.4,80.8,-0.6,T6
68783,Gambit,16.2,16.2,8.0,5.4,0.4,17.4,76.5,-1.2,78.4,-0.2,T3
68783,OpTic,17.4,17.4,9.4,4.8,1.2,16.2,73.9,1.2,84.3,0.2,T2
68784,FaZe,17.6,17.6,6.2,4.2,1.0,20.0,71.3,-2.4,68.4,0.4,T1
68784,Liquid,20.0,20.0,9.6,4.0,1.0,17.6,68.6,2.4,70.4,-0.4,T1
68785,OFFSET,19.0,19.0,6.8,4.4,0.8,16.2,71.5,2.8,78.5,1.6,T5
68785,HD,16.2,16.2,7.4,4.4,0.8,19.0,62.3,-2.8,66.6,-1.6,T6
68786,Imperial,18.0,18.0,8.6,4.0,1.0,11.2,87.0,6.8,90.7,2.0,T4
68786,AGO,11.2,11.2,5.2,3.6,0.6,18.0,58.0,-6.8,67.7,-2.0,T4
68787,FaZe,17.0,17.0,7.4,3.2,0.4,12.6,73.1,4.4,82.5,-0.2,T1
68787,Liquid,12.6,12.6,6.2,3.4,1.2,17.0,61.7,-4.4,65.0,0.2,T1
68788,ALTERNATE aTTaX,20.8,20.8,9.4,4.0,0.2,18.0,76.1,2.8,84.9,0.0,T4
68789,ALTERNATE aTTaX,25.4,25.4,9.2,7.0,3.2,24.4,70.3,1.0,78.2,1.0,T4
68791,compLexity,12.4,12.4,7.0,2.6,0.6,18.6,61.9,-6.2,68.1,-1.0,T2
68791,OpTic,18.6,18.6,8.8,4.0,0.2,12.4,80.0,6.2,90.7,1.0,T2
68792,OFFSET,20.4,20.4,10.4,4.8,1.8,20.0,74.5,0.4,76.0,1.8,T5
68792,HD,19.8,19.8,7.8,5.2,1.2,20.4,72.4,-0.6,74.3,-1.8,T6
68793,5balls,16.4,16.4,8.2,4.8,1.0,18.8,67.4,-2.4,69.3,-1.6,T5
68793,DreamEaters,18.6,18.6,11.2,3.4,1.4,16.6,72.6,2.0,74.9,1.2,T5
68794,5balls,20.4,20.4,8.8,4.8,0.2,23.0,66.7,-2.6,74.9,0.4,T5
68794,DreamEaters,22.8,22.8,9.8,4.6,0.4,20.4,74.7,2.4,80.1,-0.6,T5
68795,mousesports,16.8,16.8,8.4,3.2,0.0,11.8,73.1,5.0,76.0,1.0,T1
68795,SK,11.8,11.8,4.0,3.0,0.8,16.8,58.3,-5.0,63.0,-1.0,T6
68796,Valiance,17.8,17.8,7.6,6.2,2.0,8.6,89.0,9.2,92.2,2.0,T4
68796,Illuminar,8.6,8.6,4.8,2.2,0.0,17.8,51.0,-9.2,55.4,-2.0,T6
68797,Valiance,26.0,26.0,10.4,8.2,4.0,26.8,68.3,-0.8,69.5,-0.2,T4
68797,Illuminar,26.8,26.8,12.0,4.8,0.8,26.0,70.7,0.8,73.2,0.2,T6
68800,mousesports,20.4,20.4,6.6,5.8,1.0,16.4,74.3,4.0,74.6,1.6,T1
68800,SK,16.2,16.2,6.0,4.0,0.8,20.4,59.3,-4.2,66.0,-1.6,T6
68801,Kinguin,16.2,16.2,8.4,2.6,0.4,19.0,60.8,-2.8,70.4,-2.2,T4
68801,x-kom,19.0,19.0,6.8,6.2,1.2,16.2,73.4,2.8,77.6,2.2,T4
68802,Kinguin,25.4,25.4,10.8,8.0,1.6,26.6,72.2,-1.2,76.4,1.6,T4
68802,x-kom,26.6,26.6,12.2,6.6,2.2,25.4,75.0,1.2,79.8,-1.6,T4
68804,Chiefs,17.8,17.8,8.2,6.2,1.6,10.6,88.0,7.2,94.1,2.0,T4
68804,Corvidae,10.6,10.6,4.4,4.4,1.8,17.8,56.0,-7.2,62.2,-2.0,T6
68805,Chiefs,16.4,16.4,7.4,4.8,0.6,13.0,77.3,3.4,79.1,1.2,T4
68805,Corvidae,13.0,13.0,5.2,3.6,0.6,16.6,64.5,-3.6,67.8,-1.2,T6
68806,ORDER,20.6,20.6,9.8,6.6,2.0,17.8,71.0,2.8,78.9,1.4,T4
68806,Tainted Minds,17.8,17.8,7.4,4.0,1.4,21.0,66.9,-3.2,69.4,-1.4,T4
68807,ORDER,15.8,15.8,6.2,3.8,0.0,7.4,83.3,8.4,89.7,1.2,T4
68807,Tainted Minds,7.4,7.4,4.6,2.2,0.4,15.8,48.9,-8.4,52.6,-1.2,T4
68808,Ground Zero,18.2,18.2,6.8,4.2,1.4,19.8,66.4,-1.6,72.1,0.4,T5
68808,Chiefs,19.8,19.8,7.4,5.0,0.8,18.2,69.3,1.6,77.4,-0.4,T4
68809,Deceptors,18.2,18.2,9.0,5.2,1.4,21.2,63.7,-3.0,73.4,1.0,T6
68809,AVANT,21.2,21.2,10.0,4.8,0.6,18.2,74.8,3.0,86.0,-1.0,T5
68810,Roar,19.8,19.8,8.6,4.4,1.0,20.6,64.1,-0.8,76.0,1.8,T6
68810,ORDER,20.6,20.6,9.8,6.0,2.0,19.8,60.7,0.8,75.3,-1.8,T4
68811,PACT,20.0,20.0,8.2,6.0,1.4,14.2,77.6,5.8,83.6,1.4,T4
68811,ALTERNATE aTTaX,14.2,14.2,5.8,3.4,0.6,20.0,59.2,-5.8,67.5,-1.4,T4
68812,PACT,9.8,9.8,5.2,2.4,0.2,17.2,61.0,-7.4,59.4,0.0,T4
68812,ALTERNATE aTTaX,17.2,17.2,6.8,6.6,2.6,9.8,83.0,7.4,90.0,0.0,T4
68813,HEXAGONE,12.0,12.0,6.6,3.0,0.6,15.4,63.8,-3.4,66.0,-0.6,T6
68813,OFFSET,15.4,15.4,6.6,5.4,2.0,12.0,80.0,3.4,79.0,0.6,T5
68814,Kinguin,20.2,20.2,10.2,5.2,0.6,12.8,79.2,7.4,87.5,0.8,T4
68814,Fragsters,12.8,12.8,5.0,2.8,0.6,20.2,51.7,-7.4,61.3,-0.8,T4
68815,HEXAGONE,15.2,15.2,5.4,4.8,0.6,20.4,61.6,-5.2,66.4,-3.0,T6
68815,OFFSET,20.4,20.4,7.2,5.2,0.6,15.4,76.8,5.0,84.7,3.0,T5
68816,Kinguin,19.6,19.6,9.6,3.2,0.2,15.8,73.6,3.8,83.0,-0.6,T4
68816,Fragsters,15.8,15.8,5.2,3.2,0.4,19.6,64.8,-3.8,68.2,0.6,T4
68817,Windigo,19.0,19.0,8.4,6.0,1.8,13.4,74.6,5.6,79.3,1.6,T4
68817,Codewise Unicorns,13.4,13.4,5.6,3.2,0.8,19.0,55.4,-5.6,57.5,-1.6,T5
68818,Windigo,17.8,17.8,7.6,6.4,1.6,10.8,87.4,7.0,97.0,1.0,T4
68818,Codewise Unicorns,10.8,10.8,6.6,4.0,2.2,18.0,55.8,-7.2,64.8,-1.0,T5
68819,HEXAGONE,21.0,21.0,9.0,6.4,2.0,20.6,76.0,0.4,74.8,2.8,T6
68819,OFFSET,20.6,20.6,9.0,5.6,1.0,21.0,71.3,-0.4,77.2,-2.8,T5
68820,NiP,18.8,18.8,10.0,5.6,0.6,21.2,70.7,-2.4,71.5,-0.8,T1
68820,TYLOO,21.2,21.2,6.6,3.0,0.6,19.0,70.6,2.2,75.7,0.8,T3
68821,NiP,18.2,18.2,10.0,3.8,0.6,11.8,81.9,6.4,87.6,1.4,T1
68821,TYLOO,11.8,11.8,4.6,3.8,1.6,18.2,51.4,-6.4,68.1,-1.4,T3
68822,NiP,15.6,15.6,6.2,4.8,1.2,19.0,68.0,-3.4,71.4,0.6,T1
68822,TYLOO,19.0,19.0,7.6,5.4,1.2,15.8,74.4,3.2,81.9,-0.6,T3
68823,Chiefs,21.6,21.6,9.4,5.4,0.8,18.6,78.6,3.0,82.5,1.0,T4
68823,ORDER,18.6,18.6,9.0,5.8,1.2,21.6,66.2,-3.0,73.3,-1.0,T4
68824,Chiefs,11.4,11.4,5.6,4.2,0.8,19.0,52.2,-7.6,61.7,-0.6,T4
68824,ORDER,18.8,18.8,7.0,4.8,1.0,11.4,84.4,7.4,84.0,0.6,T4
68825,Chiefs,17.6,17.6,7.8,4.2,0.2,8.8,87.4,8.8,94.1,1.0,T4
68825,ORDER,8.8,8.8,5.0,1.8,0.4,17.6,50.5,-8.8,57.5,-1.0,T4
68827,Envy,17.2,17.2,10.0,4.4,0.6,13.8,78.4,3.4,71.2,0.6,T4
68827,Heroic,13.8,13.8,6.0,3.6,0.8,17.2,68.0,-3.4,67.9,-0.6,T2
68828,North,18.2,18.2,8.8,4.6,1.4,11.8,81.8,6.4,86.8,0.8,T1
68828,Red Reserve,11.8,11.8,6.2,2.6,0.4,18.2,56.4,-6.4,64.6,-0.8,T4
68829,North,16.0,16.0,8.2,3.8,0.8,20.2,60.8,-4.2,67.0,-1.4,T1
68829,Red Reserve,20.2,20.2,10.0,2.6,0.8,16.0,75.6,4.2,80.3,1.4,T4
68830,North,22.6,22.6,12.2,6.8,1.4,18.4,74.3,4.2,84.8,1.6,T1
68830,Red Reserve,18.2,18.2,8.6,4.4,0.6,22.6,64.3,-4.4,72.8,-1.6,T4
68831,Valiance,13.2,13.2,5.8,3.0,0.6,16.6,61.8,-3.4,70.8,-0.8,T4
68831,ALTERNATE aTTaX,16.6,16.6,6.0,4.2,1.2,13.2,73.6,3.4,81.2,0.8,T4
68832,Renegades,12.6,12.6,8.2,2.8,0.6,17.8,58.1,-5.2,69.2,0.0,T2
68832,Gambit,17.8,17.8,7.6,6.0,1.8,12.6,80.9,5.2,85.3,0.0,T3
68833,Valiance,17.2,17.2,6.2,4.2,1.2,18.4,70.0,-1.2,69.3,-1.6,T4
68833,ALTERNATE aTTaX,18.4,18.4,6.8,4.6,0.8,17.2,75.4,1.2,76.5,1.6,T4
68834,Renegades,17.2,17.2,6.8,5.4,2.0,21.2,67.6,-4.0,70.8,-0.6,T2
68834,Gambit,21.2,21.2,8.8,5.4,2.2,17.2,76.6,4.0,77.5,0.6,T3
68835,HAVU,17.8,17.8,9.4,4.2,0.8,13.4,76.7,4.4,77.4,0.0,T4
68835,GamePub,13.4,13.4,7.0,3.0,0.8,17.8,60.8,-4.4,61.4,0.0,T6
68837,MightyWolves,17.8,17.8,8.0,3.4,0.0,22.6,60.0,-4.8,70.0,-2.2,T6
68839,Beyond,20.2,20.2,7.8,4.2,0.6,13.6,81.6,6.6,85.6,1.0,T6
68839,GOSU,13.6,13.6,9.2,3.0,0.8,20.2,54.4,-6.6,62.4,-1.0,T5
68840,Beyond,17.6,17.6,6.4,3.0,0.6,12.8,76.5,4.8,82.0,1.0,T6
68840,GOSU,12.8,12.8,5.0,3.0,0.6,17.8,59.1,-5.0,62.8,-1.0,T5
68841,Lucid Dream,18.8,18.8,7.4,3.4,0.4,13.0,80.9,5.8,86.0,-1.0,T6
68841,TNC,12.8,12.8,6.0,3.2,0.6,18.8,60.9,-6.0,64.7,1.0,T4
68842,Lucid Dream,17.2,17.2,8.2,4.4,0.8,19.8,67.1,-2.6,72.9,0.0,T6
68842,TNC,19.8,19.8,8.4,5.0,1.0,17.2,72.1,2.6,75.3,0.0,T4
68843,Lucid Dream,18.8,18.8,8.4,5.2,1.8,14.8,79.2,4.0,80.4,0.8,T6
68843,TNC,14.8,14.8,4.8,3.6,0.0,18.8,70.0,-4.0,66.8,-0.8,T4
68844,Dark Origin,16.2,16.2,6.0,6.0,2.0,19.8,66.9,-3.6,71.3,0.0,T6
68844,Singularity,19.8,19.8,9.2,5.6,1.0,16.4,79.2,3.4,80.5,0.0,T4
68845,LDLC,18.6,18.6,7.2,4.4,0.8,16.2,75.7,2.4,74.1,0.8,T2
68846,5POWER,16.6,16.6,10.0,3.0,0.4,11.4,83.0,5.2,84.1,-1.2,T4
68846,BTRG,11.4,11.4,5.4,4.0,1.6,16.6,65.0,-5.2,63.4,1.2,T6
68847,5POWER,17.0,17.0,7.2,4.8,1.2,11.4,76.4,5.6,82.4,0.8,T4
68847,BTRG,11.4,11.4,7.0,2.4,1.0,17.2,59.1,-5.8,62.0,-0.8,T6
68848,CyberZen,19.4,19.4,10.2,6.0,1.6,15.6,76.9,3.8,79.7,-0.4,T4
68848,MFC,15.4,15.4,9.2,4.4,1.4,19.4,64.6,-4.0,68.0,0.4,T6
68849,CyberZen,18.4,18.4,7.8,5.0,0.8,12.8,81.7,5.6,82.0,2.0,T4
68849,MFC,12.8,12.8,5.0,2.8,0.8,18.4,57.5,-5.6,63.7,-2.0,T6
68850,NOBO,20.0,20.0,7.4,6.2,1.6,18.6,75.2,1.4,73.9,-0.2,T6
68851,ENCE,18.2,18.2,8.0,6.4,1.4,12.0,82.5,6.2,81.1,2.0,T2
68851,Property,12.0,12.0,4.8,3.2,0.8,18.2,55.0,-6.2,60.5,-2.0,T6
68852,tomorrow,27.2,27.2,11.0,9.8,2.8,22.8,80.0,4.4,81.0,0.0,T6
68852,SuperJymy,22.8,22.8,11.2,7.6,2.2,27.2,69.4,-4.4,70.2,0.0,T4
68854,Windigo,20.0,20.0,8.0,5.0,1.0,19.6,70.7,0.4,73.8,0.8,T4
68854,x-kom,19.6,19.6,7.0,4.8,0.4,20.0,66.7,-0.4,69.7,-0.8,T4
68855,Aimhaus,20.0,20.0,9.2,5.4,1.0,18.8,69.0,1.2,75.4,1.0,T6
68855,deprEST,18.6,18.6,6.8,4.8,0.2,20.0,66.2,-1.4,72.5,-1.0,T6
68856,Giants,27.6,27.6,12.2,10.0,2.4,30.2,70.9,-2.6,73.2,-0.4,T5
68856,Movistar Riders,30.0,30.0,14.2,7.8,2.8,27.6,76.7,2.4,78.3,0.4,T4
68859,MightyWolves,19.2,19.2,9.8,4.8,0.6,15.6,74.4,3.6,84.4,1.8,T6
68860,AGO,27.6,27.6,10.8,6.8,1.2,29.6,66.7,-2.0,71.0,-0.8,T4
68860,North,29.4,29.4,13.0,10.2,4.2,27.8,71.9,1.6,76.0,0.8,T1
68863,LDLC,20.4,20.4,8.0,4.2,0.4,17.0,74.1,3.4,81.1,0.6,T2
68863,ENCE,17.0,17.0,8.8,2.8,0.2,20.4,68.2,-3.4,70.0,-0.6,T2
68864,HAVU,19.0,19.0,9.0,3.8,1.0,16.4,72.0,2.6,81.3,1.0,T4
68864,Singularity,16.4,16.4,8.0,4.0,0.8,19.0,64.8,-2.6,74.7,-1.0,T4
68865,Aimhaus,19.8,19.8,9.6,5.0,0.2,21.6,68.0,-1.8,74.8,-0.4,T6
68865,deprEST,21.4,21.4,8.0,5.4,1.2,20.2,74.7,1.2,79.2,0.4,T6
68866,Windigo,19.6,19.6,7.0,5.2,0.8,21.2,70.7,-1.6,74.2,-1.2,T4
68866,x-kom,21.2,21.2,7.8,8.4,2.8,20.0,74.0,1.2,78.1,1.2,T4
68867,Endpoint,18.2,18.2,7.6,5.4,0.8,21.0,66.7,-2.8,70.7,1.2,T4
68867,NOBO,21.0,21.0,11.0,4.4,1.2,18.2,78.0,2.8,75.5,-1.2,T6
68868,tomorrow,17.2,17.2,6.0,5.4,0.8,19.2,68.5,-2.0,72.8,0.4,T6
68868,Movistar Riders,19.2,19.2,9.0,4.2,1.0,17.2,73.1,2.0,79.6,-0.4,T4
68869,HAVU,16.8,16.8,8.6,4.2,0.0,6.4,90.0,10.4,94.0,2.4,T4
68869,Singularity,6.4,6.4,3.8,0.6,0.2,16.8,38.9,-10.4,49.1,-2.4,T4
68870,LDLC,9.2,9.2,5.6,2.6,0.6,17.8,47.4,-8.6,62.2,-1.0,T2
68870,ENCE,17.6,17.6,6.8,5.2,0.6,9.2,81.1,8.4,94.0,1.0,T2
68871,MightyWolves,21.0,21.0,10.4,5.4,1.8,19.4,70.0,1.6,75.9,-1.2,T6
68872,Envy,18.4,18.4,11.6,4.4,0.8,19.8,67.9,-1.4,73.3,0.4,T4
68872,Heroic,19.8,19.8,10.4,5.0,1.6,18.4,72.1,1.4,79.7,-0.4,T2
68873,AGO,20.6,20.6,8.4,3.8,1.0,16.6,75.2,4.0,77.1,0.2,T4
68873,North,16.6,16.6,7.8,4.0,1.2,20.6,60.0,-4.0,64.7,-0.2,T1
68874,Envy,21.4,21.4,10.6,4.6,0.8,17.4,77.3,4.0,77.0,1.8,T4
68874,Heroic,17.4,17.4,7.2,3.8,1.0,21.4,60.7,-4.0,67.3,-1.8,T2
68876,Aimhaus,19.8,19.8,10.4,5.2,1.4,18.4,68.2,1.4,79.8,-0.6,T6
68876,deprEST,18.2,18.2,6.2,3.6,0.2,19.8,65.2,-1.6,77.2,0.6,T6
68877,Endpoint,13.4,13.4,5.4,4.0,0.8,18.6,58.4,-5.2,62.7,-1.0,T4
68877,NOBO,18.6,18.6,9.8,5.6,2.0,13.4,74.4,5.2,78.8,1.0,T6
68878,tomorrow,19.4,19.4,8.2,4.4,1.0,12.6,84.8,6.8,94.7,0.6,T6
68878,Movistar Riders,12.6,12.6,6.2,3.6,0.4,19.4,63.8,-6.8,69.7,-0.6,T4
68879,LDLC,10.0,10.0,5.2,2.0,0.2,15.6,55.2,-5.6,57.8,1.0,T2
68879,ENCE,15.6,15.6,8.6,5.4,1.4,10.2,72.4,5.4,79.5,-1.0,T2
68880,AGO,13.6,13.6,5.4,1.2,0.6,20.0,53.8,-6.4,62.4,0.0,T4
68880,North,19.8,19.8,9.8,3.6,0.8,13.6,76.9,6.2,78.4,0.0,T1
68881,tomorrow,21.4,21.4,9.0,4.0,0.8,19.4,74.7,2.0,78.1,-0.8,T6
68881,Movistar Riders,19.4,19.4,10.0,4.4,1.2,21.6,64.0,-2.2,73.3,0.8,T4
68882,HAVU,10.8,10.8,6.0,2.6,0.4,18.4,53.0,-7.6,57.5,-1.4,T4
68882,ENCE,18.4,18.4,7.8,4.8,1.0,10.8,81.7,7.6,83.7,1.4,T2
68883,ALTERNATE aTTaX,17.2,17.2,9.0,4.6,1.6,11.6,82.7,5.6,81.6,2.4,T4
